date,DAY,MONTH,ARSON,ASSAULT W/DANGEROUS WEAPON,BURGLARY,HOMICIDE,MOTOR VEHICLE THEFT,ROBBERY,SEX ABUSE,THEFT F/AUTO,THEFT/OTHER,Month,Year,Area,Civilian Labor Force,Employment,Unemployment,Unemployment Rate,State FIPS Code,Area FIPS Code
2010-04-25,Sunday,April,0.0,8.0,5.0,0.0,11.0,6.0,0.0,15.0,11.0,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0
2010-04-26,Monday,April,0.0,6.0,9.0,0.0,8.0,14.0,1.0,32.0,22.0,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0
2010-04-27,Tuesday,April,1.0,6.0,18.0,0.0,7.0,7.0,0.0,27.0,35.0,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0
2010-04-28,Wednesday,April,0.0,13.0,13.0,0.0,8.0,11.0,0.0,23.0,26.0,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0
2010-04-29,Thursday,April,0.0,3.0,13.0,0.0,9.0,6.0,0.0,41.0,33.0,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0
2010-04-30,Friday,April,0.0,3.0,15.0,0.0,20.0,11.0,2.0,30.0,23.0,4,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,154,334","2,948,983","205,351",6.5,11.0,47900.0
2010-05-01,Saturday,May,0.0,4.0,10.0,2.0,14.0,16.0,1.0,26.0,12.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-02,Sunday,May,0.0,10.0,3.0,0.0,12.0,8.0,0.0,26.0,15.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-03,Monday,May,0.0,4.0,11.0,0.0,14.0,16.0,0.0,31.0,31.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-04,Tuesday,May,0.0,7.0,8.0,0.0,11.0,12.0,1.0,28.0,34.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-05,Wednesday,May,0.0,16.0,13.0,0.0,13.0,7.0,1.0,27.0,20.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-06,Thursday,May,0.0,10.0,6.0,0.0,9.0,10.0,0.0,27.0,25.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-07,Friday,May,1.0,11.0,12.0,0.0,16.0,10.0,0.0,38.0,31.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-08,Saturday,May,0.0,9.0,8.0,1.0,11.0,12.0,1.0,38.0,22.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-09,Sunday,May,0.0,5.0,7.0,0.0,13.0,13.0,0.0,19.0,20.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-10,Monday,May,0.0,4.0,9.0,0.0,10.0,13.0,1.0,23.0,24.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-11,Tuesday,May,0.0,4.0,8.0,0.0,12.0,13.0,0.0,21.0,21.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-12,Wednesday,May,0.0,6.0,12.0,0.0,6.0,12.0,0.0,22.0,27.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-13,Thursday,May,0.0,2.0,11.0,0.0,9.0,15.0,0.0,14.0,36.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-14,Friday,May,0.0,6.0,9.0,0.0,7.0,17.0,0.0,27.0,33.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-15,Saturday,May,0.0,7.0,12.0,0.0,18.0,12.0,1.0,25.0,30.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-16,Sunday,May,0.0,5.0,5.0,1.0,10.0,12.0,0.0,29.0,26.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-17,Monday,May,0.0,5.0,15.0,0.0,11.0,14.0,0.0,30.0,30.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-18,Tuesday,May,0.0,5.0,12.0,0.0,12.0,9.0,1.0,22.0,31.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-19,Wednesday,May,0.0,5.0,13.0,0.0,8.0,11.0,1.0,18.0,39.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-20,Thursday,May,1.0,10.0,9.0,1.0,20.0,16.0,0.0,32.0,31.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-21,Friday,May,0.0,5.0,19.0,0.0,8.0,10.0,0.0,23.0,41.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-22,Saturday,May,0.0,7.0,11.0,0.0,16.0,14.0,0.0,17.0,37.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-23,Sunday,May,1.0,12.0,5.0,0.0,12.0,15.0,0.0,24.0,29.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-24,Monday,May,1.0,6.0,12.0,0.0,6.0,10.0,0.0,11.0,30.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-25,Tuesday,May,0.0,7.0,16.0,0.0,10.0,10.0,0.0,22.0,29.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-26,Wednesday,May,0.0,7.0,9.0,0.0,8.0,16.0,0.0,18.0,20.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-27,Thursday,May,0.0,4.0,14.0,1.0,11.0,11.0,1.0,24.0,38.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-28,Friday,May,0.0,10.0,12.0,2.0,12.0,15.0,1.0,21.0,36.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-29,Saturday,May,0.0,6.0,15.0,0.0,12.0,14.0,2.0,9.0,17.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-30,Sunday,May,0.0,14.0,9.0,2.0,5.0,13.0,0.0,25.0,25.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-05-31,Monday,May,0.0,5.0,10.0,1.0,6.0,6.0,0.0,17.0,15.0,5,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,153,776","2,953,811","199,965",6.3,11.0,47900.0
2010-06-01,Tuesday,June,0.0,9.0,18.0,0.0,11.0,13.0,2.0,26.0,27.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-02,Wednesday,June,0.0,9.0,13.0,1.0,11.0,9.0,0.0,25.0,28.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-03,Thursday,June,0.0,8.0,8.0,0.0,8.0,13.0,2.0,14.0,28.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-04,Friday,June,0.0,7.0,15.0,0.0,12.0,12.0,0.0,22.0,36.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-05,Saturday,June,0.0,9.0,12.0,1.0,9.0,8.0,1.0,22.0,27.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-06,Sunday,June,0.0,8.0,10.0,0.0,14.0,17.0,1.0,31.0,25.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-07,Monday,June,0.0,7.0,14.0,1.0,11.0,14.0,0.0,23.0,23.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-08,Tuesday,June,0.0,5.0,11.0,1.0,8.0,7.0,0.0,19.0,38.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-09,Wednesday,June,0.0,8.0,8.0,0.0,8.0,7.0,0.0,20.0,31.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-10,Thursday,June,0.0,4.0,6.0,1.0,7.0,10.0,0.0,29.0,25.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-11,Friday,June,0.0,2.0,15.0,0.0,9.0,11.0,0.0,28.0,40.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-12,Saturday,June,0.0,13.0,9.0,0.0,13.0,11.0,4.0,29.0,29.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-13,Sunday,June,0.0,4.0,12.0,0.0,9.0,7.0,1.0,35.0,26.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-14,Monday,June,0.0,7.0,12.0,1.0,9.0,12.0,0.0,18.0,24.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-15,Tuesday,June,0.0,6.0,8.0,0.0,12.0,12.0,1.0,17.0,29.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-16,Wednesday,June,0.0,5.0,11.0,0.0,15.0,14.0,1.0,28.0,31.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-17,Thursday,June,0.0,4.0,13.0,2.0,11.0,13.0,0.0,27.0,38.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-18,Friday,June,0.0,12.0,12.0,2.0,11.0,9.0,0.0,17.0,40.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-19,Saturday,June,0.0,7.0,4.0,0.0,16.0,16.0,0.0,19.0,34.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-20,Sunday,June,0.0,6.0,3.0,0.0,11.0,9.0,0.0,29.0,27.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-21,Monday,June,0.0,12.0,7.0,0.0,12.0,10.0,0.0,23.0,26.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-22,Tuesday,June,0.0,7.0,7.0,0.0,12.0,13.0,2.0,15.0,36.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-23,Wednesday,June,0.0,4.0,13.0,2.0,10.0,7.0,0.0,24.0,34.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-24,Thursday,June,0.0,5.0,11.0,0.0,10.0,13.0,0.0,13.0,34.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-25,Friday,June,0.0,10.0,14.0,0.0,19.0,16.0,1.0,19.0,35.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-26,Saturday,June,1.0,13.0,15.0,2.0,17.0,19.0,0.0,25.0,34.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-27,Sunday,June,0.0,13.0,9.0,3.0,15.0,15.0,0.0,20.0,26.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-28,Monday,June,0.0,5.0,12.0,0.0,11.0,16.0,0.0,25.0,36.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-29,Tuesday,June,0.0,6.0,7.0,0.0,9.0,10.0,0.0,14.0,26.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-06-30,Wednesday,June,0.0,6.0,5.0,0.0,12.0,11.0,0.0,22.0,35.0,6,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,158,649","2,961,878","196,771",6.2,11.0,47900.0
2010-07-01,Thursday,July,0.0,5.0,7.0,0.0,12.0,9.0,1.0,15.0,32.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-02,Friday,July,0.0,5.0,8.0,0.0,10.0,5.0,0.0,19.0,35.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-03,Saturday,July,0.0,13.0,8.0,2.0,11.0,14.0,0.0,22.0,32.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-04,Sunday,July,0.0,6.0,11.0,0.0,11.0,15.0,1.0,19.0,31.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-05,Monday,July,0.0,7.0,8.0,0.0,13.0,10.0,0.0,19.0,25.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-06,Tuesday,July,0.0,4.0,15.0,0.0,9.0,9.0,0.0,24.0,36.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-07,Wednesday,July,1.0,5.0,7.0,0.0,7.0,12.0,0.0,21.0,40.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-08,Thursday,July,0.0,7.0,12.0,0.0,24.0,10.0,0.0,15.0,28.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-09,Friday,July,0.0,9.0,10.0,1.0,16.0,9.0,1.0,26.0,40.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-10,Saturday,July,0.0,7.0,10.0,1.0,18.0,15.0,1.0,19.0,31.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-11,Sunday,July,0.0,5.0,7.0,0.0,19.0,9.0,0.0,28.0,22.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-12,Monday,July,0.0,6.0,10.0,1.0,10.0,16.0,1.0,23.0,27.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-13,Tuesday,July,0.0,9.0,13.0,0.0,13.0,15.0,0.0,12.0,39.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-14,Wednesday,July,0.0,6.0,10.0,1.0,12.0,8.0,1.0,19.0,28.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-15,Thursday,July,0.0,5.0,13.0,0.0,12.0,11.0,1.0,21.0,30.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-16,Friday,July,0.0,11.0,13.0,0.0,13.0,16.0,0.0,32.0,47.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-17,Saturday,July,0.0,6.0,9.0,0.0,18.0,18.0,2.0,19.0,32.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-18,Sunday,July,0.0,10.0,7.0,1.0,14.0,16.0,1.0,30.0,24.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-19,Monday,July,0.0,8.0,14.0,1.0,11.0,22.0,0.0,28.0,43.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-20,Tuesday,July,0.0,6.0,9.0,0.0,5.0,12.0,0.0,23.0,42.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-21,Wednesday,July,1.0,10.0,9.0,0.0,11.0,17.0,1.0,20.0,29.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-22,Thursday,July,0.0,5.0,12.0,0.0,12.0,12.0,3.0,12.0,41.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-23,Friday,July,0.0,12.0,13.0,0.0,14.0,18.0,0.0,29.0,34.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-24,Saturday,July,0.0,6.0,11.0,0.0,18.0,12.0,0.0,21.0,32.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-25,Sunday,July,0.0,7.0,7.0,1.0,8.0,15.0,0.0,20.0,21.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-26,Monday,July,0.0,5.0,9.0,0.0,7.0,15.0,1.0,19.0,37.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-27,Tuesday,July,0.0,2.0,7.0,0.0,11.0,9.0,1.0,23.0,31.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-28,Wednesday,July,1.0,2.0,13.0,0.0,12.0,13.0,0.0,34.0,44.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-29,Thursday,July,0.0,4.0,14.0,0.0,19.0,10.0,0.0,18.0,41.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-30,Friday,July,0.0,7.0,11.0,0.0,12.0,12.0,0.0,16.0,33.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-07-31,Saturday,July,2.0,12.0,9.0,0.0,7.0,8.0,0.0,19.0,33.0,7,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,167,151","2,970,658","196,493",6.2,11.0,47900.0
2010-08-01,Sunday,August,0.0,5.0,5.0,0.0,15.0,9.0,1.0,16.0,37.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-02,Monday,August,0.0,4.0,9.0,1.0,10.0,8.0,0.0,24.0,28.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-03,Tuesday,August,0.0,3.0,10.0,0.0,11.0,12.0,0.0,20.0,39.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-04,Wednesday,August,0.0,12.0,11.0,0.0,8.0,16.0,1.0,17.0,33.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-05,Thursday,August,0.0,7.0,8.0,1.0,13.0,13.0,0.0,26.0,29.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-06,Friday,August,0.0,14.0,16.0,0.0,12.0,10.0,1.0,19.0,35.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-07,Saturday,August,0.0,9.0,8.0,0.0,10.0,7.0,1.0,31.0,26.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-08,Sunday,August,0.0,9.0,12.0,0.0,18.0,9.0,0.0,25.0,26.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-09,Monday,August,0.0,9.0,15.0,1.0,13.0,6.0,0.0,28.0,21.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-10,Tuesday,August,0.0,6.0,10.0,0.0,8.0,7.0,1.0,23.0,37.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-11,Wednesday,August,2.0,2.0,14.0,1.0,10.0,5.0,0.0,23.0,29.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-12,Thursday,August,1.0,7.0,12.0,0.0,10.0,12.0,0.0,26.0,28.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-13,Friday,August,0.0,4.0,21.0,0.0,11.0,7.0,3.0,45.0,31.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-14,Saturday,August,0.0,7.0,7.0,0.0,12.0,6.0,0.0,23.0,22.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-15,Sunday,August,1.0,13.0,13.0,0.0,10.0,10.0,0.0,26.0,28.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-16,Monday,August,0.0,7.0,14.0,0.0,13.0,9.0,0.0,26.0,33.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-17,Tuesday,August,0.0,7.0,16.0,0.0,13.0,11.0,0.0,36.0,22.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-18,Wednesday,August,0.0,7.0,17.0,1.0,10.0,7.0,2.0,33.0,29.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-19,Thursday,August,0.0,7.0,7.0,0.0,6.0,11.0,1.0,15.0,42.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-20,Friday,August,0.0,7.0,9.0,0.0,12.0,13.0,2.0,31.0,36.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-21,Saturday,August,0.0,10.0,14.0,0.0,17.0,15.0,0.0,25.0,29.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
2010-08-22,Sunday,August,0.0,9.0,10.0,0.0,19.0,8.0,0.0,31.0,20.0,8,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,171,024","2,974,896","196,128",6.2,11.0,47900.0
