Date,Holiday,Public,labor force,employment,unemployment,unemployment rate,Area,DAY,MONTH,ARSON,ASSAULT W/DANGEROUS WEAPON,BURGLARY,HOMICIDE,MOTOR VEHICLE THEFT,ROBBERY,SEX ABUSE,THEFT F/AUTO,THEFT/OTHER,TOTAL,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September
2012-04-20,,True,3205922,3031891,174031,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,April,0.0,7.0,10.0,0.0,8.0,16.0,2.0,30.0,40.0,113.0,0.0,0.0,0.0,22.8,8.9,13.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-21,,True,3205922,3031891,174031,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,April,0.0,10.0,7.0,1.0,6.0,16.0,0.0,27.0,25.0,92.0,0.0,0.0,0.0,24.4,12.8,17.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-22,,True,3205922,3031891,174031,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,April,0.0,6.0,4.0,0.0,11.0,11.0,0.0,27.0,28.0,87.0,4.6,0.0,0.0,28.3,10.0,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-23,,True,3205922,3031891,174031,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,April,0.0,1.0,5.0,0.0,7.0,13.0,1.0,21.0,20.0,68.0,34.0,0.0,0.0,10.0,5.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-24,,True,3205922,3031891,174031,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,April,0.0,10.0,12.0,1.0,7.0,12.0,2.0,22.0,40.0,106.0,1.5,0.0,0.0,9.4,5.0,7.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-25,,True,3205922,3031891,174031,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,April,0.0,7.0,12.0,0.0,5.0,13.0,0.0,19.0,35.0,91.0,0.0,0.0,0.0,17.2,3.9,8.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-26,,True,3205922,3031891,174031,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,April,0.0,11.0,10.0,0.0,9.0,14.0,0.0,25.0,30.0,99.0,0.0,0.0,0.0,21.7,8.9,13.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-27,,True,3205922,3031891,174031,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,April,0.0,6.0,10.0,0.0,5.0,15.0,1.0,31.0,37.0,105.0,0.5,0.0,0.0,19.4,9.4,10.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-28,,True,3205922,3031891,174031,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,April,0.0,9.0,9.0,1.0,5.0,9.0,0.0,23.0,41.0,97.0,0.0,0.0,0.0,19.4,9.4,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-29,,True,3205922,3031891,174031,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,April,0.0,7.0,8.0,1.0,11.0,12.0,0.0,20.0,24.0,83.0,6.3,0.0,0.0,13.9,6.1,9.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-30,,True,3205922,3031891,174031,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,April,0.0,8.0,9.0,1.0,4.0,15.0,0.0,19.0,32.0,88.0,0.0,0.0,0.0,22.8,7.8,10.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-05-01,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,May,0.0,5.0,13.0,2.0,8.0,6.0,1.0,25.0,29.0,89.0,4.6,0.0,0.0,20.0,10.6,16.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-02,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,May,0.0,4.0,9.0,0.0,4.0,10.0,0.0,23.0,36.0,86.0,0.3,0.0,0.0,29.4,16.7,17.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-03,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,May,0.0,6.0,13.0,0.0,3.0,4.0,2.0,20.0,24.0,72.0,0.0,0.0,0.0,23.9,12.8,13.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-04,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,May,0.0,9.0,10.0,0.0,4.0,10.0,1.0,19.0,31.0,84.0,0.0,0.0,0.0,28.3,13.3,21.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-05,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,May,1.0,13.0,3.0,0.0,7.0,11.0,0.0,24.0,40.0,99.0,0.3,0.0,0.0,28.9,16.7,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-06,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,May,0.0,9.0,9.0,0.0,4.0,8.0,0.0,32.0,31.0,93.0,0.0,0.0,0.0,28.3,15.6,15.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-07,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,May,1.0,8.0,8.0,0.0,4.0,9.0,1.0,31.0,27.0,89.0,0.0,0.0,0.0,22.8,12.2,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-08,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,May,0.0,4.0,8.0,0.0,11.0,5.0,0.0,24.0,44.0,96.0,0.0,0.0,0.0,22.8,14.4,16.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-09,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,May,0.0,8.0,11.0,0.0,4.0,10.0,0.0,19.0,35.0,87.0,11.7,0.0,0.0,22.8,16.7,18.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-10,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,May,0.0,9.0,7.0,0.0,3.0,6.0,1.0,19.0,43.0,88.0,10.2,0.0,0.0,23.9,12.2,13.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-11,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,May,0.0,3.0,10.0,0.0,5.0,7.0,1.0,20.0,43.0,89.0,0.0,0.0,0.0,20.0,9.4,13.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-12,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,May,0.0,9.0,8.0,1.0,7.0,8.0,1.0,27.0,23.0,84.0,0.0,0.0,0.0,23.3,9.4,16.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-13,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,May,0.0,2.0,5.0,0.0,9.0,16.0,0.0,32.0,32.0,96.0,0.0,0.0,0.0,27.8,8.9,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-14,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,May,0.0,8.0,8.0,0.0,5.0,9.0,0.0,24.0,33.0,87.0,2.5,0.0,0.0,27.2,15.6,16.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-15,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,May,0.0,4.0,6.0,0.0,8.0,8.0,0.0,24.0,42.0,92.0,23.6,0.0,0.0,22.8,16.1,18.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-16,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,May,0.0,5.0,7.0,0.0,8.0,17.0,0.0,24.0,42.0,103.0,2.5,0.0,0.0,27.2,16.7,18.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-17,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,May,0.0,6.0,8.0,0.0,7.0,8.0,1.0,29.0,37.0,96.0,0.0,0.0,0.0,28.9,16.7,17.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-18,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,May,0.0,5.0,13.0,1.0,7.0,15.0,1.0,33.0,35.0,110.0,0.0,0.0,0.0,25.0,10.0,12.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-19,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,May,0.0,10.0,13.0,0.0,14.0,13.0,0.0,38.0,36.0,124.0,0.0,0.0,0.0,26.7,9.4,12.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-20,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,May,0.0,10.0,7.0,0.0,7.0,21.0,1.0,25.0,36.0,107.0,0.0,0.0,0.0,30.0,12.2,18.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-21,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,May,1.0,5.0,13.0,0.0,5.0,11.0,1.0,26.0,36.0,98.0,4.6,0.0,0.0,29.4,10.6,18.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-22,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,May,0.0,7.0,12.0,1.0,5.0,14.0,0.0,29.0,25.0,93.0,0.0,0.0,0.0,24.4,17.8,18.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-23,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,May,1.0,7.0,11.0,0.0,8.0,7.0,1.0,30.0,37.0,102.0,1.3,0.0,0.0,26.7,18.3,22.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-24,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,May,0.0,4.0,15.0,0.0,7.0,11.0,1.0,24.0,27.0,89.0,0.8,0.0,0.0,27.2,18.3,22.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-25,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,May,0.0,5.0,19.0,0.0,10.0,9.0,1.0,27.0,44.0,115.0,0.5,0.0,0.0,28.9,20.6,23.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-26,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,May,0.0,12.0,15.0,0.0,11.0,11.0,2.0,29.0,28.0,108.0,0.0,0.0,0.0,32.2,17.8,22.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-27,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,May,0.0,9.0,1.0,0.0,9.0,11.0,1.0,20.0,23.0,74.0,0.0,0.0,0.0,32.2,20.0,22.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-28,Memorial Day,False,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,May,0.0,7.0,7.0,0.0,8.0,9.0,1.0,23.0,42.0,97.0,3.0,0.0,0.0,32.8,20.6,23.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-29,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,May,0.0,5.0,27.0,0.0,8.0,14.0,0.0,12.0,32.0,98.0,0.0,0.0,0.0,33.9,23.3,25.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-30,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,May,0.0,8.0,9.0,0.0,3.0,9.0,0.0,27.0,35.0,91.0,11.7,0.0,0.0,32.8,19.4,20.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-31,,True,3226282,3040907,185375,5.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,May,0.0,9.0,13.0,1.0,7.0,4.0,1.0,21.0,49.0,105.0,0.0,0.0,0.0,29.4,19.4,22.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-06-01,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,June,0.0,3.0,13.0,0.0,7.0,12.0,2.0,36.0,46.0,119.0,0.0,0.0,0.0,30.0,18.9,21.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-02,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,June,0.0,9.0,9.0,1.0,7.0,11.0,0.0,28.0,35.0,100.0,41.9,0.0,0.0,27.2,10.6,17.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-03,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,June,0.0,8.0,9.0,1.0,9.0,10.0,1.0,25.0,21.0,84.0,0.0,0.0,0.0,23.9,12.8,18.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-04,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,June,1.0,3.0,7.0,2.0,4.0,10.0,1.0,37.0,36.0,101.0,0.0,0.0,0.0,27.2,15.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-05,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,June,0.0,6.0,9.0,0.0,4.0,5.0,1.0,28.0,39.0,92.0,0.0,0.0,0.0,23.9,14.4,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-06,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,June,0.0,2.0,10.0,0.0,6.0,11.0,2.0,21.0,38.0,90.0,0.0,0.0,0.0,21.7,11.7,18.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-07,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,June,0.0,9.0,14.0,0.0,4.0,12.0,0.0,31.0,46.0,116.0,0.0,0.0,0.0,24.4,13.3,18.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-08,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,June,0.0,10.0,14.0,0.0,12.0,11.0,1.0,27.0,40.0,115.0,0.0,0.0,0.0,27.8,13.9,20.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-09,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,June,1.0,11.0,8.0,0.0,3.0,11.0,0.0,34.0,25.0,93.0,0.0,0.0,0.0,30.6,15.0,26.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-10,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,June,0.0,7.0,7.0,0.0,5.0,12.0,0.0,20.0,33.0,84.0,0.0,0.0,0.0,33.3,17.2,27.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-11,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,June,0.0,7.0,11.0,1.0,4.0,10.0,0.0,21.0,42.0,96.0,0.0,0.0,0.0,34.4,20.0,25.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-12,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,June,0.0,3.0,8.0,0.0,6.0,7.0,1.0,25.0,36.0,86.0,2.8,0.0,0.0,32.2,20.0,21.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-13,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,June,0.0,12.0,7.0,0.0,5.0,12.0,2.0,35.0,30.0,103.0,3.6,0.0,0.0,25.6,20.6,21.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-14,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,June,0.0,7.0,17.0,1.0,7.0,17.0,1.0,23.0,40.0,113.0,0.0,0.0,0.0,27.8,18.9,19.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-15,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,June,0.0,8.0,22.0,0.0,6.0,11.0,2.0,25.0,52.0,126.0,0.0,0.0,0.0,28.3,16.1,21.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-16,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,June,0.0,9.0,8.0,0.0,7.0,15.0,1.0,25.0,44.0,109.0,0.0,0.0,0.0,28.3,16.1,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-17,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,June,0.0,10.0,6.0,0.0,8.0,16.0,2.0,29.0,27.0,98.0,0.0,0.0,0.0,28.3,13.3,18.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-18,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,June,0.0,7.0,13.0,0.0,5.0,13.0,0.0,18.0,31.0,87.0,4.1,0.0,0.0,25.6,16.1,16.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-19,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,June,0.0,6.0,12.0,0.0,8.0,14.0,1.0,19.0,43.0,103.0,1.5,0.0,0.0,21.7,16.7,21.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-20,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,June,0.0,9.0,13.0,1.0,11.0,4.0,0.0,12.0,38.0,88.0,0.0,0.0,0.0,32.8,21.1,27.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-21,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,June,0.0,5.0,6.0,0.0,9.0,13.0,0.0,23.0,34.0,90.0,0.0,0.0,0.0,36.7,23.3,29.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-22,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,June,0.0,10.0,15.0,0.0,7.0,10.0,1.0,22.0,30.0,95.0,0.0,0.0,0.0,37.2,26.7,29.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-23,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,June,0.0,4.0,10.0,1.0,10.0,13.0,0.0,22.0,36.0,96.0,2.0,0.0,0.0,38.3,20.0,23.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-24,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,June,0.0,8.0,2.0,0.0,9.0,13.0,2.0,35.0,28.0,97.0,0.0,0.0,0.0,34.4,18.9,24.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-25,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,June,0.0,5.0,13.0,1.0,11.0,13.0,3.0,32.0,35.0,113.0,0.0,0.0,0.0,35.6,19.4,24.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-26,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,June,0.0,8.0,13.0,0.0,16.0,15.0,0.0,27.0,25.0,104.0,0.0,0.0,0.0,30.6,16.1,18.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-27,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,June,0.0,3.0,8.0,0.0,9.0,10.0,0.0,32.0,43.0,105.0,0.0,0.0,0.0,27.8,17.8,20.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-28,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,June,0.0,10.0,5.0,0.0,7.0,11.0,1.0,16.0,31.0,81.0,0.0,0.0,0.0,31.7,18.3,25.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-29,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,June,1.0,4.0,14.0,0.0,9.0,14.0,0.0,25.0,30.0,97.0,0.0,0.0,0.0,34.4,25.0,28.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-30,,True,3254549,3055116,199433,6.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,June,0.0,6.0,7.0,0.0,7.0,12.0,1.0,35.0,35.0,103.0,16.5,0.0,0.0,39.4,21.1,25.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-07-01,,True,3274717,3076700,198017,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,July,0.0,6.0,13.0,0.0,10.0,17.0,2.0,32.0,35.0,115.0,0.0,0.0,0.0,35.0,23.9,29.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-02,,True,3274717,3076700,198017,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,July,0.0,4.0,8.0,0.0,7.0,8.0,0.0,16.0,36.0,79.0,0.0,0.0,0.0,35.0,23.9,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-03,,True,3274717,3076700,198017,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,July,0.0,6.0,18.0,0.0,6.0,5.0,2.0,29.0,37.0,103.0,0.0,0.0,0.0,35.0,23.9,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-04,Independence Day,False,3274717,3076700,198017,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,July,0.0,7.0,8.0,1.0,10.0,17.0,2.0,19.0,26.0,90.0,3.0,0.0,0.0,34.4,22.2,23.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-05,,True,3274717,3076700,198017,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,July,0.0,14.0,12.0,1.0,6.0,11.0,1.0,32.0,34.0,111.0,0.0,0.0,0.0,36.7,23.9,29.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-06,,True,3274717,3076700,198017,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,July,0.0,2.0,12.0,0.0,11.0,7.0,2.0,33.0,45.0,112.0,0.0,0.0,0.0,37.2,23.3,29.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-07,,True,3274717,3076700,198017,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,July,0.0,7.0,12.0,2.0,10.0,16.0,2.0,34.0,30.0,113.0,0.0,0.0,0.0,37.8,27.2,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
