Date,labor force,employment,unemployment,unemployment rate,Area
2012-12-25,3244959,3067231,177728,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2012-12-26,3244959,3067231,177728,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2012-12-27,3244959,3067231,177728,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2012-12-28,3244959,3067231,177728,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2012-12-29,3244959,3067231,177728,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2012-12-30,3244959,3067231,177728,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2012-12-31,3244959,3067231,177728,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-01,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-02,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-03,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-04,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-05,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-06,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-07,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-08,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-09,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-10,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-11,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-12,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-13,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-14,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-15,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-16,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-17,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-18,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-19,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-20,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-21,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-22,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-23,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-24,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-25,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-26,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-27,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-28,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-29,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-30,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-01-31,3249621,3055870,193751,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-01,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-02,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-03,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-04,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-05,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-06,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-07,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-08,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-09,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-10,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-11,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-12,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-13,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-14,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-15,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-16,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-17,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-18,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-19,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-20,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-21,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-22,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-23,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-24,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-25,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-26,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-27,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-02-28,3245497,3056940,188557,5.8,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-01,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-02,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-03,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-04,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-05,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-06,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-07,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-08,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-09,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-10,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-11,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-12,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-13,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-14,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-15,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-16,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-17,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-18,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-19,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-20,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-21,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-22,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-23,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-24,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-25,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-26,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-27,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-28,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-29,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-30,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-03-31,3246953,3066541,180412,5.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-01,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-02,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-03,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-04,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-05,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-06,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-07,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-08,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-09,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-10,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-11,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-12,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-13,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-14,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-15,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-16,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-17,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-18,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-19,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-20,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-21,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-22,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-23,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-24,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-25,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-26,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-27,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-28,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-29,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-04-30,3247311,3078777,168534,5.2,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-01,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-02,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-03,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-04,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-05,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-06,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-07,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-08,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-09,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-10,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-11,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-12,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-13,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-14,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-15,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-16,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-17,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-18,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-19,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-20,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-21,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-22,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-23,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-24,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-25,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-26,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-27,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-28,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-29,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-30,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-05-31,3263482,3083120,180362,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-06-01,3285956,3089868,196088,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-06-02,3285956,3089868,196088,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-06-03,3285956,3089868,196088,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-06-04,3285956,3089868,196088,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-06-05,3285956,3089868,196088,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-06-06,3285956,3089868,196088,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-06-07,3285956,3089868,196088,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-06-08,3285956,3089868,196088,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-06-09,3285956,3089868,196088,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-06-10,3285956,3089868,196088,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-06-11,3285956,3089868,196088,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-06-12,3285956,3089868,196088,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-06-13,3285956,3089868,196088,6.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
