date,Month,Year,Area,Civilian Labor Force,Employment,Unemployment,Unemployment Rate,State FIPS Code,Area FIPS Code,DAY,MONTH,ARSON,ASSAULT W/DANGEROUS WEAPON,BURGLARY,HOMICIDE,MOTOR VEHICLE THEFT,ROBBERY,SEX ABUSE,THEFT F/AUTO,THEFT/OTHER,TOTAL,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,Holiday,Public
2012-08-04,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Saturday,August,0.0,8.0,10.0,2.0,8.0,14.0,1.0,32.0,45.0,120.0,0.0,0.0,0.0,34.4,24.4,26.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-05,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Sunday,August,0.0,7.0,13.0,1.0,12.0,21.0,3.0,46.0,43.0,146.0,0.0,0.0,0.0,36.1,26.1,27.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-06,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Monday,August,0.0,8.0,15.0,0.0,11.0,7.0,2.0,25.0,42.0,110.0,1.5,0.0,0.0,36.1,23.9,26.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-07,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Tuesday,August,0.0,10.0,9.0,0.0,10.0,14.0,0.0,21.0,36.0,100.0,0.0,0.0,0.0,33.3,24.4,25.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-08,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Wednesday,August,0.0,3.0,9.0,0.0,10.0,7.0,4.0,22.0,35.0,90.0,0.0,0.0,0.0,31.7,22.8,25.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-09,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Thursday,August,0.0,5.0,18.0,0.0,8.0,13.0,2.0,41.0,44.0,131.0,0.0,0.0,0.0,32.8,22.8,26.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-10,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Friday,August,1.0,5.0,15.0,0.0,7.0,11.0,2.0,26.0,36.0,103.0,2.8,0.0,0.0,35.0,21.7,21.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-11,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Saturday,August,0.0,11.0,7.0,0.0,11.0,21.0,3.0,50.0,25.0,128.0,20.6,0.0,0.0,30.6,20.6,22.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-12,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Sunday,August,0.0,12.0,7.0,0.0,8.0,16.0,1.0,32.0,35.0,111.0,1.3,0.0,0.0,32.2,20.6,22.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-13,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Monday,August,0.0,6.0,14.0,0.0,8.0,9.0,1.0,30.0,38.0,106.0,0.0,0.0,0.0,30.6,19.4,23.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-14,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Tuesday,August,0.0,4.0,14.0,1.0,9.0,10.0,2.0,24.0,29.0,93.0,3.8,0.0,0.0,32.8,21.7,22.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-15,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Wednesday,August,1.0,8.0,9.0,0.0,5.0,15.0,2.0,19.0,40.0,99.0,0.0,0.0,0.0,32.2,21.7,23.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-16,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Thursday,August,0.0,6.0,14.0,0.0,11.0,14.0,0.0,26.0,29.0,100.0,0.0,0.0,0.0,30.0,19.4,22.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-17,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Friday,August,0.0,11.0,13.0,0.0,11.0,17.0,1.0,39.0,42.0,134.0,0.0,0.0,0.0,32.2,20.6,23.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-18,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Saturday,August,1.0,7.0,11.0,0.0,6.0,10.0,2.0,32.0,41.0,110.0,4.8,0.0,0.0,33.9,18.9,21.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-19,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Sunday,August,0.0,7.0,9.0,0.0,3.0,11.0,1.0,41.0,26.0,98.0,0.0,0.0,0.0,30.0,18.9,21.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-20,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Monday,August,0.0,4.0,14.0,0.0,10.0,10.0,0.0,19.0,32.0,89.0,4.1,0.0,0.0,24.4,18.9,20.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-21,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Tuesday,August,0.0,11.0,12.0,0.0,10.0,18.0,1.0,22.0,36.0,110.0,4.6,0.0,0.0,28.3,16.7,18.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-22,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Wednesday,August,0.0,8.0,15.0,1.0,5.0,12.0,0.0,21.0,33.0,95.0,4.3,0.0,0.0,29.4,17.8,20.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-23,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Thursday,August,0.0,11.0,13.0,1.0,9.0,10.0,1.0,35.0,42.0,122.0,0.0,0.0,0.0,30.0,18.9,21.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-24,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Friday,August,0.0,10.0,16.0,0.0,5.0,8.0,2.0,31.0,40.0,112.0,0.0,0.0,0.0,30.6,18.9,20.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-25,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Saturday,August,0.0,9.0,10.0,0.0,10.0,16.0,0.0,36.0,35.0,116.0,0.0,0.0,0.0,26.7,20.6,22.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-26,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Sunday,August,0.0,6.0,7.0,0.0,11.0,17.0,0.0,35.0,27.0,103.0,1.3,0.0,0.0,26.7,21.1,22.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-27,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Monday,August,1.0,11.0,17.0,0.0,5.0,13.0,1.0,17.0,38.0,103.0,9.1,0.0,0.0,28.3,20.6,21.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-28,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Tuesday,August,0.0,9.0,13.0,0.0,8.0,16.0,1.0,25.0,35.0,107.0,1.0,0.0,0.0,32.2,21.7,23.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-29,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Wednesday,August,0.0,10.0,12.0,0.0,11.0,13.0,0.0,24.0,30.0,100.0,0.0,0.0,0.0,33.9,18.9,22.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-30,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Thursday,August,0.0,2.0,19.0,0.0,9.0,16.0,0.0,37.0,41.0,124.0,0.0,0.0,0.0,30.6,18.3,21.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-08-31,8,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,241,943","3,056,203","185,740",5.7,11.0,47900.0,Friday,August,0.0,5.0,25.0,0.0,6.0,15.0,1.0,28.0,45.0,125.0,0.0,0.0,0.0,32.8,21.1,25.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2012-09-01,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Saturday,September,0.0,17.0,8.0,0.0,8.0,16.0,2.0,24.0,34.0,109.0,0.0,0.0,0.0,35.6,22.8,28.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-02,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Sunday,September,0.0,13.0,3.0,1.0,15.0,11.0,1.0,28.0,24.0,96.0,2.5,0.0,0.0,33.9,22.8,24.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-03,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Monday,September,0.0,9.0,9.0,0.0,9.0,9.0,2.0,28.0,29.0,95.0,26.7,0.0,0.0,28.9,22.2,23.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Labor Day,False
2012-09-04,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Tuesday,September,0.0,11.0,9.0,0.0,10.0,6.0,3.0,26.0,30.0,95.0,0.3,0.0,0.0,30.6,22.8,24.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-05,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Wednesday,September,0.0,7.0,9.0,0.0,7.0,7.0,3.0,28.0,42.0,103.0,0.0,0.0,0.0,32.8,24.4,25.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-06,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Thursday,September,0.0,5.0,10.0,0.0,8.0,10.0,1.0,24.0,34.0,92.0,0.0,0.0,0.0,32.8,23.9,24.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-07,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Friday,September,0.0,4.0,15.0,0.0,9.0,10.0,1.0,27.0,42.0,108.0,4.3,0.0,0.0,28.9,20.0,23.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-08,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Saturday,September,0.0,5.0,11.0,0.0,10.0,14.0,1.0,27.0,36.0,104.0,0.0,0.0,0.0,32.8,22.8,24.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-09,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Sunday,September,0.0,6.0,4.0,0.0,9.0,17.0,1.0,18.0,28.0,83.0,20.8,0.0,0.0,32.8,15.0,18.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-10,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Monday,September,0.0,5.0,16.0,0.0,7.0,12.0,1.0,20.0,32.0,93.0,0.0,0.0,0.0,27.2,15.6,16.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-11,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Tuesday,September,0.0,7.0,15.0,0.0,6.0,11.0,0.0,24.0,36.0,99.0,0.0,0.0,0.0,24.4,10.6,12.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-12,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Wednesday,September,0.0,7.0,17.0,0.0,5.0,15.0,1.0,23.0,38.0,106.0,0.0,0.0,0.0,26.1,12.2,14.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-13,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Thursday,September,0.0,11.0,13.0,2.0,9.0,11.0,1.0,20.0,36.0,103.0,0.0,0.0,0.0,27.8,12.8,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-14,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Friday,September,0.0,9.0,8.0,0.0,11.0,6.0,0.0,25.0,34.0,93.0,0.0,0.0,0.0,27.8,13.9,17.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-15,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Saturday,September,0.0,11.0,15.0,0.0,9.0,19.0,4.0,35.0,37.0,130.0,0.0,0.0,0.0,28.3,17.2,17.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-16,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Sunday,September,0.0,2.0,11.0,0.0,8.0,7.0,1.0,29.0,28.0,86.0,0.0,0.0,0.0,25.6,12.8,14.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-17,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Monday,September,0.0,5.0,9.0,0.0,6.0,13.0,1.0,20.0,48.0,102.0,0.0,0.0,0.0,24.4,11.7,13.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-18,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Tuesday,September,1.0,11.0,11.0,1.0,4.0,7.0,2.0,36.0,33.0,106.0,6.6,0.0,0.0,23.3,13.3,22.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-19,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Wednesday,September,0.0,8.0,30.0,0.0,6.0,11.0,0.0,22.0,35.0,112.0,19.1,0.0,0.0,26.7,15.6,16.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-20,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Thursday,September,0.0,5.0,9.0,0.0,8.0,8.0,0.0,30.0,46.0,106.0,0.0,0.0,0.0,22.2,9.4,11.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-21,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Friday,September,0.0,8.0,12.0,1.0,7.0,9.0,0.0,22.0,59.0,118.0,0.0,0.0,0.0,25.0,11.1,18.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-22,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Saturday,September,0.0,6.0,12.0,0.0,6.0,18.0,1.0,29.0,33.0,105.0,0.0,0.0,0.0,29.4,14.4,21.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-23,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Sunday,September,0.0,5.0,7.0,0.0,10.0,17.0,2.0,24.0,34.0,99.0,0.0,0.0,0.0,30.0,12.8,13.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-24,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Monday,September,0.0,7.0,11.0,0.0,7.0,15.0,1.0,40.0,32.0,113.0,0.0,0.0,0.0,29.4,10.6,11.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-25,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Tuesday,September,0.0,9.0,14.0,1.0,3.0,13.0,0.0,31.0,37.0,108.0,0.0,0.0,0.0,20.6,8.9,11.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-26,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Wednesday,September,0.0,4.0,17.0,0.0,7.0,14.0,0.0,25.0,41.0,108.0,0.3,0.0,0.0,24.4,11.1,18.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-27,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Thursday,September,0.0,5.0,5.0,1.0,4.0,10.0,1.0,22.0,34.0,82.0,0.0,0.0,0.0,29.4,11.1,19.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-28,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Friday,September,0.0,5.0,13.0,0.0,10.0,7.0,0.0,33.0,61.0,129.0,14.7,0.0,0.0,28.9,17.8,19.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-29,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Saturday,September,0.0,11.0,9.0,0.0,8.0,16.0,0.0,40.0,39.0,123.0,0.0,0.0,0.0,31.1,13.9,15.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-09-30,9,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,250,808","3,067,191","183,617",5.6,11.0,47900.0,Sunday,September,0.0,9.0,8.0,1.0,17.0,11.0,2.0,25.0,26.0,99.0,0.0,0.0,0.0,22.2,8.9,11.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2012-10-01,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Monday,October,0.0,10.0,19.0,0.0,12.0,9.0,1.0,26.0,45.0,122.0,1.5,0.0,0.0,26.1,10.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-02,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Tuesday,October,1.0,4.0,10.0,1.0,9.0,14.0,1.0,20.0,38.0,98.0,2.0,0.0,0.0,26.1,10.0,18.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-03,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Wednesday,October,0.0,6.0,15.0,0.0,8.0,10.0,1.0,29.0,45.0,114.0,9.7,0.0,0.0,21.7,18.3,21.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-04,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Thursday,October,0.0,4.0,11.0,0.0,5.0,12.0,0.0,31.0,29.0,92.0,0.5,0.0,0.0,28.3,21.1,21.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-05,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Friday,October,0.0,7.0,12.0,0.0,10.0,17.0,1.0,30.0,50.0,127.0,0.0,0.0,0.0,26.7,13.3,18.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-06,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Saturday,October,0.0,13.0,12.0,0.0,6.0,14.0,0.0,36.0,42.0,123.0,0.0,0.0,0.0,29.4,8.9,17.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-07,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Sunday,October,0.0,8.0,6.0,0.0,7.0,9.0,0.0,21.0,22.0,73.0,0.5,0.0,0.0,27.8,8.9,10.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-08,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Monday,October,0.0,6.0,4.0,0.0,11.0,14.0,1.0,23.0,35.0,94.0,3.6,0.0,0.0,11.7,5.6,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-09,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Tuesday,October,0.0,3.0,16.0,0.0,5.0,10.0,0.0,25.0,35.0,94.0,3.0,0.0,0.0,12.2,7.2,8.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-10,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Wednesday,October,0.0,4.0,17.0,1.0,9.0,8.0,0.0,25.0,45.0,109.0,0.0,0.0,0.0,16.7,8.9,13.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-11,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Thursday,October,0.0,1.0,19.0,0.0,9.0,9.0,1.0,30.0,37.0,106.0,0.0,0.0,0.0,21.1,8.3,8.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-12,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Friday,October,0.0,12.0,16.0,0.0,10.0,9.0,0.0,30.0,37.0,114.0,0.0,0.0,0.0,17.2,5.0,11.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-13,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Saturday,October,1.0,8.0,6.0,0.0,14.0,13.0,0.0,44.0,28.0,114.0,0.0,0.0,0.0,18.9,2.2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-14,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Sunday,October,0.0,10.0,5.0,0.0,18.0,18.0,2.0,29.0,25.0,107.0,0.0,0.0,0.0,18.3,1.1,11.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-15,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Monday,October,0.0,5.0,12.0,0.0,7.0,20.0,0.0,39.0,39.0,122.0,0.0,0.0,0.0,23.9,11.7,19.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2012-10-16,10,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,256,744","3,073,964","182,780",5.6,11.0,47900.0,Tuesday,October,0.0,7.0,15.0,0.0,9.0,12.0,1.0,23.0,42.0,109.0,2.0,0.0,0.0,21.7,9.4,9.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
